[INFO][2022-09-01T19:02:46.021][log.go:44] _com_request_in||uri=/admin_login/login||traceid=c0a8014c63109156c4780c19658221b0||cspanid=||spanid=a3b8901a78629a0f||method=POST||args=map[]||body={\n  \"password\": \"123456\",\n  \"username\": \"admin\"\n}||from=127.0.0.1
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 54||rows=0||proc_time=44||current_time=2022-09-01 19:03:07||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 54||rows=0||current_time=2022-09-01 19:03:07||cspanid=||proc_time=45||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 54||proc_time=45||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||rows=1||current_time=2022-09-01 19:03:07||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||proc_time=45||current_time=2022-09-01 19:03:07||cspanid=||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 54||rows=1||traceid=c0a8014c6310916bf5700c19104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||proc_time=44||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 54||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||rows=1||current_time=2022-09-01 19:03:07
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 55||rows=0||proc_time=45||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||current_time=2022-09-01 19:03:07||cspanid=
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||cspanid=||spanid=a3b89027380704bb||proc_time=44||rows=1||current_time=2022-09-01 19:03:07||traceid=c0a8014c6310916bf5700c19104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 55
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||rows=1||proc_time=45||current_time=2022-09-01 19:03:07||traceid=c0a8014c6310916bf5700c19104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 55||cspanid=||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||cspanid=||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 55||rows=1||proc_time=44||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||current_time=2022-09-01 19:03:07
[INFO][2022-09-01T19:03:07.198][log.go:44] _com_mysql_success||cspanid=||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 55||current_time=2022-09-01 19:03:07||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||rows=1||proc_time=44
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||proc_time=44||current_time=2022-09-01 19:03:07||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 56||rows=1||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 56||rows=0||current_time=2022-09-01 19:03:08||proc_time=43||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||spanid=a3b89027380704bb||rows=1||cspanid=||proc_time=45||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 56
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||rows=1||spanid=a3b89027380704bb||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 56||proc_time=45||current_time=2022-09-01 19:03:08
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||rows=1||proc_time=44||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 56
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||current_time=2022-09-01 19:03:08||cspanid=||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 57||rows=0||proc_time=45||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||cspanid=||rows=1||proc_time=44||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 57
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 57||proc_time=44||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||rows=1||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||rows=1||proc_time=44||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 57||current_time=2022-09-01 19:03:08
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||proc_time=44||current_time=2022-09-01 19:03:08||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||rows=1||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 57
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 58||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||rows=0||proc_time=45||cspanid=||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 58||rows=0||proc_time=44||current_time=2022-09-01 19:03:08
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 58||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||rows=1||proc_time=45
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 58||proc_time=45||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||rows=1
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 58||rows=1||proc_time=44||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||current_time=2022-09-01 19:03:08||cspanid=
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||proc_time=44||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 59||rows=1||cspanid=
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||rows=0||current_time=2022-09-01 19:03:08||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 59||proc_time=44||traceid=c0a8014c6310916bf5700c19104dc7b0
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||rows=1||current_time=2022-09-01 19:03:08||cspanid=||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 59||proc_time=45||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 59||rows=1||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||proc_time=44||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||rows=1||proc_time=46||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 59||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||proc_time=45||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 60||rows=1||current_time=2022-09-01 19:03:08||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:08.019][log.go:44] _com_mysql_success||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||proc_time=44||current_time=2022-09-01 19:03:08||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 60||rows=0||traceid=c0a8014c6310916bf5700c19104dc7b0
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 60||current_time=2022-09-01 19:03:08||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||rows=1||proc_time=45||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||rows=1||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 60||proc_time=45||current_time=2022-09-01 19:03:09||traceid=c0a8014c6310916bf5700c19104dc7b0
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||cspanid=||spanid=a3b89027380704bb||proc_time=45||current_time=2022-09-01 19:03:09||rows=1||traceid=c0a8014c6310916bf5700c19104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 60
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||proc_time=52||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||rows=1||current_time=2022-09-01 19:03:09||traceid=c0a8014c6310916bf5700c19104dc7b0||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 61
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||traceid=c0a8014c6310916bf5700c19104dc7b0||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 61||proc_time=44||current_time=2022-09-01 19:03:09||cspanid=||spanid=a3b89027380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||rows=0
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||current_time=2022-09-01 19:03:09||spanid=a3b89027380704bb||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 61||rows=1||proc_time=44
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 61||rows=1||proc_time=44||current_time=2022-09-01 19:03:09||traceid=c0a8014c6310916bf5700c19104dc7b0||spanid=a3b89027380704bb
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 61||proc_time=44||current_time=2022-09-01 19:03:09||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||traceid=c0a8014c6310916bf5700c19104dc7b0||cspanid=||spanid=a3b89027380704bb||rows=1
[INFO][2022-09-01T19:03:09.012][log.go:44] _com_request_out||uri=/service/service_list?page_number=1&page_size=20||args=map[]||proc_time=2.137339311||cspanid=||spanid=a3b89027380704bb||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":9,\"list\":[{\"id\":53,\"service_name\":\"tewrqrw111\",\"service_desc\":\"123313\",\"load_type\":2,\"service_addr\":\"127.0.0.1:0\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":54,\"service_name\":\"test_grpc_service1\",\"service_desc\":\"test_grpc_service1\",\"load_type\":2,\"service_addr\":\"127.0.0.1:0\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":55,\"service_name\":\"test_tcp_service1\",\"service_desc\":\"redis服务代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8010\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.14880/test_http_service:%!!(MISSING)s(MISSING)%!!(MISSING)s(MISSING)\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:0\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.18880/test_strip_uri:%!!(MISSING)s(MISSING)%!!(MISSING)s(MISSING)\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":61,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"load_type\":0,\"service_addr\":\"127.0.0.14880/test_https_server:%!!(MISSING)s(MISSING)%!!(MISSING)s(MISSING)\",\"qps\":0,\"qpd\":0,\"total_node\":2}]},\"trace_id\":\"c0a8014c6310916bf5700c19104dc7b0\",\"stack\":null}||traceid=c0a8014c6310916bf5700c19104dc7b0
[INFO][2022-09-01T19:03:53.264][log.go:44] _com_request_in||uri=/admin_login/login||args=map[]||body={\n  \"password\": \"123456\",\n  \"username\": \"admin\"\n}||from=127.0.0.1||spanid=a3b890d578629a0f||method=POST||traceid=c0a8014c6310919936b00c81658221b0||cspanid=
[INFO][2022-09-01T19:03:53.264][log.go:44] _com_mysql_success||cspanid=||spanid=a3b890d578629a0f||sql=SELECT * FROM `gateway_admin` WHERE `gateway_admin`.`user_name` = 'admin' AND `gateway_admin`.`is_valid` = 1||rows=1||current_time=2022-09-01 19:03:53||FileWithLineNum=/Users/mac/go/src/ggateway/dao/admin.go:40||proc_time=47||traceid=c0a8014c6310919936b00c81658221b0
[INFO][2022-09-01T19:03:53.264][log.go:44] _com_request_out||proc_time=0.14188945||method=POST||args=map[]||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"token\":\"admin\"},\"trace_id\":\"c0a8014c6310919936b00c81658221b0\",\"stack\":null}||traceid=c0a8014c6310919936b00c81658221b0||cspanid=||uri=/admin_login/login||spanid=a3b890d578629a0f
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_request_in||uri=/service/service_list?page_number=1&page_size=20||args=map[]||body=||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb||method=GET||from=127.0.0.1||cspanid=
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_info` WHERE is_valid=1 LIMIT 20||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_info.go:74||proc_time=23||current_time=2022-09-01 19:03:55||traceid=c0a8014c6310919b20880c81104dc7b0||cspanid=||spanid=a3b890d7380704bb||rows=9
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb||sql=SELECT count(*) FROM `gateway_service_info` WHERE is_valid=1 LIMIT 20||rows=1||proc_time=23||current_time=2022-09-01 19:03:55||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_info.go:77
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||cspanid=||spanid=a3b890d7380704bb||rows=0||proc_time=47||traceid=c0a8014c6310919b20880c81104dc7b0||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 53||current_time=2022-09-01 19:03:55
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 53||proc_time=47||cspanid=||rows=0||current_time=2022-09-01 19:03:55||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||proc_time=47||current_time=2022-09-01 19:03:55||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 53||rows=1||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 53||rows=1||current_time=2022-09-01 19:03:55||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_load_balance.go:32||proc_time=47||cspanid=
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||rows=1||proc_time=46||current_time=2022-09-01 19:03:55||traceid=c0a8014c6310919b20880c81104dc7b0||cspanid=||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_access_control.go:25||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 53||spanid=a3b890d7380704bb
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 54||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_http_rule.go:26||rows=0||proc_time=46||current_time=2022-09-01 19:03:55||cspanid=
[INFO][2022-09-01T19:03:55.556][log.go:44] _com_mysql_success||spanid=a3b890d7380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 54||rows=0||current_time=2022-09-01 19:03:55||cspanid=||proc_time=46||traceid=c0a8014c6310919b20880c81104dc7b0
[INFO][2022-09-01T19:03:56.030][log.go:44] _com_mysql_success||rows=1||traceid=c0a8014c6310919b20880c81104dc7b0||spanid=a3b890d7380704bb||FileWithLineNum=/Users/mac/go/src/ggateway/dao/service_grpc_rule.go:21||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 54||proc_time=47||current_time=2022-09-01 19:03:55||cspanid=
